# Data format: "%float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
0.06762,0.07671,0.06424
0.08089,0.01192,0.05676
0.08539,0.00584,0.02074
0.10201,-0.04814,-0.00716
0.10624,-0.10546,-0.01122
0.10853,-0.16848,-0.01487
0.08779,-0.24697,-0.04872
0.11673,-0.31371,-0.02832
0.11647,-0.37035,-0.04077
0.12047,-0.40456,-0.02538
0.11833,-0.45507,-0.03004
0.10049,-0.52493,-0.07399
0.08751,-0.59642,-0.09769
0.10966,-0.58656,-0.10761
0.08042,-0.66082,-0.09912
0.07350,-0.66154,-0.11140
0.07835,-0.65988,-0.10627
0.03285,-0.67743,-0.11646
0.04619,-0.69330,-0.11321
0.05372,-0.69510,-0.12464
0.06089,-0.67286,-0.12444
0.06802,-0.67796,-0.12967
0.05444,-0.63797,-0.11399
0.06199,-0.58889,-0.09200
0.04422,-0.56239,-0.09404
0.05141,-0.50721,-0.05366
0.04749,-0.48476,-0.04396
0.04235,-0.51702,-0.02311
0.02461,-0.48722,-0.01032
0.02057,-0.50080,-0.03444
-0.00511,-0.50445,-0.08517
-0.01674,-0.50116,-0.03941
-0.00122,-0.53631,-0.04467
-0.01161,-0.52080,-0.03533
-0.02280,-0.48960,-0.03976
-0.01233,-0.50510,-0.03841
-0.00898,-0.51871,-0.01523
0.00481,-0.50147,-0.02314
0.00643,-0.50218,-0.01342
0.01145,-0.48830,-0.02685
0.01511,-0.49536,-0.04354
0.00285,-0.53178,-0.03251
-0.01693,-0.53819,-0.03533
-0.01380,-0.56082,-0.03442
-0.03226,-0.56246,-0.00963
-0.01440,-0.53323,-0.05222
0.01506,-0.54234,-0.04391
0.00891,-0.52281,-0.03640
0.04002,-0.51547,-0.07112
0.04462,-0.48685,-0.06160
-0.01227,-0.48115,-0.04422
0.01288,-0.45704,-0.07268
-0.00730,-0.36694,-0.07495
0.04001,-0.36716,-0.09804
0.05087,-0.29891,-0.06540
0.08108,-0.25618,-0.05331
0.09943,-0.23088,-0.05834
0.06567,-0.21723,-0.04083
0.06070,-0.21997,-0.02272
0.03204,-0.22548,-0.01842
0.00223,-0.20308,-0.03634
-0.01122,-0.15274,-0.02149
-0.02210,-0.16873,-0.03414
0.00260,-0.14595,-0.00989
0.01151,-0.10394,-0.00441
0.03825,-0.11855,-0.04657
0.04322,-0.14122,-0.04885
0.06881,-0.09863,-0.07779
0.05672,-0.04932,-0.05457
0.09176,-0.02207,-0.02226
0.06997,0.04694,0.00134
0.04282,0.01887,0.00057
0.02134,0.02452,0.03230
0.01710,0.03406,0.01246
0.03752,0.05272,0.04075
-0.00777,0.03630,0.04564
0.00866,0.02119,0.03126
0.03085,0.08532,0.02296
-0.00337,0.11903,0.07188
-0.03967,0.08820,0.09373
-0.06363,0.05926,0.06733
-0.02107,0.08747,0.06220
0.01707,0.11976,0.04940
0.06096,0.15159,0.02942
0.03631,0.16668,0.02081
0.06515,0.18909,0.00144
0.07927,0.23421,-0.00693
0.06771,0.23830,-0.00352
0.04809,0.26733,-0.02370
0.03751,0.28846,0.01185
0.03651,0.28488,0.03986
0.00202,0.25880,0.06262
-0.00030,0.27029,0.06951
-0.04440,0.21567,0.07608
-0.02124,0.23909,0.07255
-0.03513,0.26355,0.07103
-0.01003,0.24890,0.04989
0.02514,0.23334,0.03984
0.01764,0.22851,-0.00183
0.03082,0.18599,-0.01072
0.03646,0.15034,-0.02824
0.05265,0.19870,-0.02215
0.02750,0.15604,-0.00070
0.03458,0.16364,0.02186
0.02050,0.12450,-0.02500
0.01762,0.14119,0.01812
0.00682,0.10724,-0.00954
0.00937,0.10050,0.01496
0.02757,0.09989,-0.01448
0.03285,0.07263,0.00356
0.00720,0.09205,-0.00474
0.01731,0.08324,-0.03693
0.03807,0.11674,-0.02161
0.03739,0.15801,-0.03061
0.04583,0.11009,-0.01244
0.01703,0.09407,-0.00731
0.01580,0.11176,-0.01027
-0.02383,0.12552,0.00317
-0.02849,0.13160,0.00172
-0.02557,0.11379,-0.00218
-0.00470,0.12765,-0.02923
0.03305,0.14309,-0.02885
0.02822,0.19012,-0.02158
0.04997,0.22455,-0.04846
0.06214,0.18287,-0.05232
0.02379,0.22857,-0.03815
-0.01893,0.23590,0.00471
-0.05883,0.26323,0.07809
0.30707,0.66633,-0.07666
-0.09746,0.19018,0.05172
-0.16888,0.22471,0.02827
-0.21929,0.17248,0.06598
-0.08536,0.27015,0.05843
0.03582,0.41821,0.08192
-0.01407,0.20434,0.04175
-0.00023,0.27693,0.03343
-0.01959,0.12265,0.02287
-0.03912,0.12690,-0.00149
0.01087,0.17370,-0.02207
0.02494,0.21097,-0.02058
0.01283,0.13549,-0.02854
0.01344,0.12607,0.01729
0.03439,0.14847,0.00410
-0.01119,0.09523,0.01100
-0.01486,0.12486,0.00711
-0.02538,0.11337,0.02224
-0.01126,0.09203,0.02157
-0.01437,0.06290,0.02056
0.01844,0.04918,0.02561
0.02445,0.01444,-0.00031
0.03149,-0.00331,-0.00992
0.07906,0.01204,-0.04507
0.12204,-0.01476,-0.04395
0.14115,0.03429,-0.07708
0.13908,0.09323,-0.09714
0.09699,0.14547,-0.06585
0.07698,0.17568,-0.02609
0.08684,0.31297,-0.02991
0.03720,0.30812,-0.01929
0.02212,0.33888,0.02026
0.03247,0.38534,0.01441
0.01928,0.39569,0.01436
0.03526,0.39758,0.02405
0.00576,0.40988,0.04132
0.00053,0.41685,0.04414
-0.03020,0.40616,0.06502
-0.04868,0.37383,0.08797
-0.07912,0.39532,0.06951
-0.05998,0.40338,0.09621
-0.07657,0.38506,0.07490
-0.05329,0.36017,0.10497
-0.05976,0.34062,0.08489
-0.04567,0.36588,0.07210
-0.01533,0.34541,0.09199
-0.04638,0.33149,0.06013
-0.01599,0.32789,0.05413
-0.03362,0.31004,0.05205
0.00552,0.27169,0.01197
0.02919,0.23340,0.01510
0.02905,0.23708,0.02473
0.05249,0.23688,0.01685
0.02095,0.17405,0.02042
0.02642,0.16808,0.02959
0.02727,0.09999,0.01341
0.00801,0.09155,-0.00078
0.05476,0.07577,0.01009
0.01752,0.00992,-0.01130
0.05128,0.01358,-0.00658
0.07847,-0.00654,-0.02857
0.06366,-0.01022,-0.03480
0.03247,-0.01114,-0.04139
0.02390,-0.02405,-0.02465
0.02238,-0.00255,-0.01318
-0.02962,0.04029,-0.00321
-0.00932,0.00174,0.01177
-0.02831,0.01133,0.00598
-0.04003,-0.00379,0.01768
-0.03656,-0.00152,0.00831
-0.02317,0.00211,0.00368
-0.02075,0.01475,0.01369
-0.04889,-0.01262,0.01452
-0.04222,-0.01220,-0.02316
-0.01622,-0.01914,-0.00786
-0.00277,-0.04203,-0.00297
0.00680,-0.04129,-0.01787
-0.02229,-0.07463,-0.03874
-0.01944,-0.06271,-0.04443
0.00673,-0.08776,-0.03880
0.00567,-0.11091,-0.04415
-0.00902,-0.12924,-0.00378
-0.02388,-0.17984,-0.02006
-0.00495,-0.22791,-0.01519
-0.01506,-0.26463,-0.03345
-0.04387,-0.28983,-0.02291
-0.04209,-0.33786,-0.03255
-0.01622,-0.34972,-0.04609
-0.02394,-0.36987,-0.00703
-0.00050,-0.40676,-0.05293
-0.02664,-0.47734,-0.02634
0.00694,-0.46831,-0.06331
0.00821,-0.47143,-0.07261
0.01888,-0.48597,-0.07858
0.02087,-0.54614,-0.05507
0.02648,-0.53825,-0.05581
0.03916,-0.56933,-0.09011
0.03344,-0.58555,-0.08094
0.02846,-0.61414,-0.07072
0.01267,-0.60087,-0.09627
0.03097,-0.62102,-0.10929
-0.00789,-0.61615,-0.10559
-0.00462,-0.62287,-0.09782
0.00019,-0.58448,-0.09108
-0.00017,-0.55368,-0.07237
-0.02805,-0.55778,-0.05318
-0.02008,-0.51461,-0.07218
-0.02384,-0.49797,-0.04717
-0.00324,-0.47623,-0.04268
0.02757,-0.46001,-0.01419
0.01184,-0.43160,-0.04214
0.02095,-0.38833,-0.03798
-0.00349,-0.39068,-0.04832
-0.00731,-0.37730,-0.04450
0.00821,-0.31498,-0.05535
0.01056,-0.32206,-0.06521
-0.00623,-0.25890,-0.03629
0.04536,-0.22524,-0.04877
0.03380,-0.23333,-0.00533
0.02577,-0.19260,-0.04582
0.00656,-0.21814,-0.06133
-0.00370,-0.25502,-0.06305
-0.00224,-0.27388,-0.06563
0.00525,-0.27010,-0.06837
0.01733,-0.29204,-0.09150
0.00491,-0.29470,-0.06616
0.00601,-0.33158,-0.06109
-0.01021,-0.31837,-0.06545
-0.00573,-0.35011,-0.04114
-0.02443,-0.37575,-0.05048
-0.02951,-0.34751,-0.04913
-0.04951,-0.36111,-0.03203
-0.03224,-0.38370,-0.05951
-0.01290,-0.33755,-0.06016
-0.03925,-0.32235,-0.05949
-0.04787,-0.31486,-0.05040
-0.04080,-0.27797,-0.04970
-0.05592,-0.23605,-0.03537
-0.06094,-0.21432,-0.04771
-0.06366,-0.15773,-0.01830
-0.05217,-0.12790,-0.02913
-0.02009,-0.12987,-0.02953
-0.03121,-0.07686,-0.03357
-0.01099,-0.11818,-0.02226
-0.04534,-0.07546,-0.01404
-0.01099,-0.07442,-0.02191
-0.01484,-0.05904,-0.02854
-0.02863,-0.07239,0.00427
-0.01412,-0.03966,0.00776
-0.00793,-0.06251,0.00365
-0.00814,-0.06286,-0.00706
-0.00128,-0.06848,0.01831
-0.04237,-0.08491,0.00850
-0.00543,-0.07463,0.00445
-0.01035,-0.05599,-0.00451
-0.02352,-0.05699,-0.00468
-0.02279,-0.05476,0.00454
-0.00246,-0.05917,0.01479
-0.00525,-0.01886,-0.01943
-0.03395,-0.01652,-0.02336
0.03828,0.00898,-0.01444
0.04700,0.04239,-0.00330
0.03631,0.03228,-0.01365
0.05553,0.00831,-0.01758
0.01812,0.03497,-0.00791
0.00416,0.02115,0.02752
-0.01153,-0.01838,0.05505
-0.03275,-0.00204,0.03498
-0.07986,0.01412,0.05179
-0.06895,0.03227,0.06293
-0.06963,0.04706,0.04953
-0.05873,0.09173,0.06680
-0.07301,0.07039,0.03992
-0.05111,0.10187,0.03943
-0.06079,0.13895,0.01331
-0.03646,0.14311,0.02542
-0.00439,0.10261,0.00841
0.01088,0.08274,-0.01330
0.02478,0.03953,-0.03310
0.02796,0.02373,-0.01999
0.03438,-0.03096,0.00531
0.00328,-0.07379,-0.00588
0.00868,-0.07201,0.00074
0.02100,-0.06237,0.01092
-0.00284,-0.08924,0.01995
-0.00281,-0.11015,0.01597
0.02026,-0.04153,-0.00432
0.02472,-0.00083,0.00238
0.04478,0.04929,0.00623
0.05582,0.08035,-0.00733
0.04725,0.10511,-0.02435
0.05389,0.15118,-0.02469
0.05116,0.22477,-0.01100
0.04371,0.18391,-0.00065
0.03164,0.19083,0.00983
-0.00092,0.18520,0.03421
0.00106,0.21426,0.02890
-0.03326,0.17058,0.03858
-0.02569,0.20476,0.05416
-0.04678,0.17438,0.05453
-0.07839,0.20974,0.07837
-0.06707,0.16416,0.06716
-0.04306,0.17919,0.04948
-0.03215,0.15727,0.05702
-0.04776,0.15871,0.03034
-0.01806,0.16744,-0.00723
0.00834,0.16474,-0.00012
0.01332,0.15237,-0.01181
0.02596,0.16288,0.01057
0.01400,0.13749,0.02477
0.00950,0.10252,0.01120
0.02174,0.08369,0.01284
0.00329,0.04127,0.01705
0.01200,0.08456,0.02014
0.00607,0.06743,0.02511
0.00249,0.03533,0.01167
0.01639,0.06037,-0.01578
0.02691,0.04474,-0.00640
0.00878,0.05535,0.01969
0.02733,0.05064,0.00503
0.06319,0.04732,-0.00895
0.02857,0.02099,-0.01468
0.04381,-0.01533,-0.00212
0.03099,-0.07322,-0.02826
0.03187,-0.10856,-0.02116
0.05394,-0.11644,-0.01129
0.07660,-0.13641,-0.02247
0.08399,-0.19650,-0.05378
0.07598,-0.18111,-0.05396
0.12222,-0.20315,-0.05194
0.09409,-0.22996,-0.04977
0.10169,-0.16517,-0.01819
-1.84311,0.77679,0.37124
1.77158,1.15213,-1.94689
0.00430,-2.43019,-0.17583
0.27297,-0.28617,-0.39128
-0.46006,-1.26370,0.01274
-0.24644,-0.24049,0.20801
-0.07133,-0.06559,0.00461
-0.02053,0.12150,0.03313
0.23324,0.20751,0.04123
0.03628,-0.10650,0.00723
-0.00306,-0.23879,-0.05212
0.02216,-0.27909,-0.08038
-0.00947,-0.15895,-0.05915
0.00911,0.17484,-0.00213
0.19802,0.17208,0.04044
-0.03767,-0.09794,-0.02058
0.00454,-0.16028,-0.07472
-0.01916,-0.14661,-0.05826
0.01335,-0.10204,-0.02856
0.12279,0.11924,0.04931
0.00273,-0.10698,-0.00322
0.02166,-0.08511,-0.03276
0.00151,-0.02224,-0.05295
0.09192,0.15968,0.01977
0.01202,-0.00249,-0.03442
0.03159,-0.01257,-0.01449
0.01644,-0.00851,-0.00501
0.04166,-0.08073,-0.00411
0.01957,-0.06141,0.00801
0.05293,-0.06673,0.00237
0.02618,-0.03560,-0.00076
0.03972,-0.00155,-0.01621
-0.00304,0.02157,-0.02916
0.03400,0.03368,-0.03647
0.02738,-0.01616,-0.05217
0.02432,-0.00429,-0.05179
0.02403,-0.05337,-0.00942
0.00413,-0.07896,-0.02901
0.03933,-0.07828,-0.03231
0.02309,-0.05335,-0.01001
0.00227,-0.03163,-0.01258
0.01240,-0.01535,-0.04296
0.01232,-0.00407,-0.06078
0.02943,0.02196,-0.03345
0.02403,0.03431,-0.02027
0.02953,0.00522,0.00569
0.02941,-0.03044,-0.01246
0.01729,-0.03820,0.00381
0.01814,-0.07040,0.00967
0.01098,-0.07687,-0.03041
-0.02794,-0.04799,-0.01169
-0.09863,0.04136,0.01646
0.03148,0.02723,-0.04625
0.04188,0.03213,-0.06611
0.03359,0.01217,-0.05838
-0.00838,-0.03678,0.02626
-0.00404,-0.09307,0.00987
0.01160,-0.01245,-0.02336
0.04255,-0.07545,-0.02156
0.04405,-0.06389,-0.02591
0.03764,0.00094,-0.02596
-0.02658,0.02493,-0.00499
-0.00346,-0.01212,-0.03631
0.06411,0.07889,-0.02865
0.03847,-0.01717,-0.04484
0.01567,0.01679,-0.01775
0.02425,-0.02698,0.00721
0.03365,-0.07482,-0.01219
0.02746,-0.04789,-0.00213
-0.00004,-0.05328,-0.03030
0.02215,-0.01906,-0.03041
0.02197,0.01606,-0.03391
0.01027,0.01575,-0.06462
0.00855,0.01416,-0.01592
0.02119,-0.02198,-0.03078
0.01281,-0.00969,-0.02274
0.01134,-0.05050,-0.01528
-0.00149,-0.03576,-0.03185
0.02996,-0.06351,-0.03383
0.00598,-0.13290,-0.03283
0.00632,-0.01849,-0.03066
-0.02362,-0.05253,-0.03022
0.00369,0.02231,-0.04125
0.05477,0.03275,-0.01858
0.03885,0.01248,-0.03023
0.00319,-0.02710,-0.02252
-0.00321,-0.03579,-0.02595
0.06705,0.03209,-0.02871
0.00677,-0.05110,-0.03578
0.01128,-0.05689,-0.02812
0.03421,-0.01321,-0.01155
0.04743,0.00564,-0.05380
-0.00906,-0.01569,-0.04925
0.00911,-0.04507,-0.02890
-0.00526,-0.00979,-0.04419
-0.01324,-0.05004,-0.02539
0.03297,-0.06316,-0.01627
0.02597,-0.04844,-0.02271
0.04339,-0.03684,-0.00632
0.01171,-0.03608,-0.01792
0.00428,-0.01649,-0.05861
-0.00013,-0.02095,-0.01476
-0.01314,0.00830,-0.03155
-0.00499,-0.02441,-0.03698
0.00235,-0.01260,-0.02511
0.03751,0.02992,-0.03776
-0.02090,-0.04759,-0.04174
0.02125,-0.02185,-0.02026
0.01427,-0.03951,-0.02959
0.04103,-0.02848,-0.02596
0.02210,-0.00473,-0.03518
0.00567,-0.00143,-0.03884
0.00430,-0.01330,-0.04490
0.01639,0.00724,-0.03211
0.03811,-0.03996,-0.02119
0.01870,-0.01966,-0.04739
0.01098,-0.03932,-0.02499
-0.00905,-0.06356,-0.07102
0.00614,-0.02121,-0.01176
-0.00097,-0.01533,-0.01775
0.04516,-0.03473,-0.03656
0.01070,-0.03346,-0.02508
0.00451,-0.00953,-0.01449
0.00525,-0.02493,-0.03922
0.00002,-0.01530,-0.01521
0.02090,-0.04020,-0.04579
0.03212,-0.03920,-0.00090
0.01038,-0.01296,-0.02564
-0.00137,-0.02133,-0.02151
-0.00442,-0.00027,-0.00590
0.00447,-0.01583,-0.02888
-0.01351,-0.01847,-0.03477
0.00396,-0.01228,-0.00785
-0.00786,-0.00681,-0.03175
0.00898,-0.03930,-0.02485
0.00864,-0.04191,-0.01421
0.00728,-0.01962,-0.05551
0.01472,-0.03087,-0.03229
-0.00655,-0.00093,-0.02937
0.02574,0.00170,-0.01193
-0.00457,-0.00951,-0.02012
0.01385,0.00100,-0.04617
-0.00921,-0.03316,-0.03079
0.00468,-0.00163,-0.04371
0.00755,-0.05178,-0.05194
-0.00813,-0.03544,-0.00704
0.02702,-0.03707,-0.03341
0.00715,-0.03591,-0.01007
-0.00188,-0.01298,-0.03602
-0.00170,-0.00451,-0.04682
0.00034,-0.00369,-0.01672
-0.00940,-0.00681,-0.03136
-0.00743,-0.05036,-0.01461
0.04192,-0.01902,-0.00528
-0.01925,-0.05229,0.01057
-0.02028,-0.03860,-0.02395
-0.00335,-0.00668,-0.02146
0.00691,0.01339,-0.02844
0.00609,-0.01881,-0.02750
0.02079,-0.01327,-0.02671
0.01045,-0.03951,-0.03008
0.02376,-0.03138,-0.04237
-0.00377,-0.01516,-0.01052
-0.00656,-0.03293,-0.01893
0.00938,-0.04815,-0.02568
0.00656,-0.03388,-0.04152
0.00772,-0.01292,-0.02501
0.00370,-0.01315,-0.03639
-0.01040,-0.02145,-0.03052
0.01774,-0.03103,-0.03493
0.01399,-0.01016,-0.02576
-0.01286,-0.00640,-0.01870
0.00783,-0.02798,-0.03906
-0.00425,-0.01546,-0.02076
-0.00403,-0.00375,-0.02108
-0.00601,-0.01842,-0.02310
-0.01625,-0.03881,-0.02663
-0.00963,-0.03020,-0.02763
0.01013,-0.01637,-0.04095
0.01039,-0.00173,-0.04136
0.00389,0.00137,-0.04064
0.01809,-0.01357,-0.03932
-0.00846,-0.02987,-0.01454
0.00720,-0.01859,-0.01803
0.02729,-0.06267,-0.00615
0.00909,-0.01067,-0.04749
0.00800,-0.01902,-0.03261
0.00127,-0.02674,0.00015
0.01158,-0.00724,-0.02796
-0.00478,-0.00901,0.00051
0.02705,-0.01090,-0.04156
0.03986,-0.01620,-0.01129
0.00821,-0.04694,0.01716
0.00739,-0.01566,-0.01784
0.01845,-0.03096,-0.03199
0.01369,-0.02490,-0.02891
-0.03066,-0.04449,-0.03087
-0.00254,-0.02141,-0.02170
0.00446,-0.03283,-0.00511
0.00999,-0.03931,-0.02278
0.00399,-0.00927,-0.00167
0.01632,0.00165,-0.02066
-0.01009,-0.01292,-0.03818
-0.00390,-0.02509,-0.04919
-0.00021,0.00192,-0.02392
-0.00514,-0.03345,-0.03432
0.00796,-0.02177,-0.02570
0.02077,-0.02472,-0.01667
0.01831,-0.02228,-0.03625
0.01282,-0.01113,-0.06092
-0.00317,-0.03355,-0.03591
0.00007,-0.02703,-0.01004
-0.00693,-0.00713,-0.03739
0.02762,-0.01884,-0.01105
0.01451,-0.02146,-0.00931
-0.00160,-0.01272,-0.02334
0.01067,-0.04495,-0.01348
-0.00030,-0.02147,-0.02061
-0.00667,-0.01224,-0.00946
-0.01534,-0.03642,-0.04209
-0.01424,-0.02425,-0.02534
0.02104,-0.05160,-0.03436
-0.00858,-0.03335,-0.03236
0.00972,0.02249,-0.01359
0.01748,-0.03925,-0.01432
0.00292,-0.00136,-0.03323
-0.01303,0.00797,-0.02614
0.01745,-0.01394,-0.05320
0.00445,-0.01596,-0.03035
-0.01832,-0.01761,-0.00097
-0.00291,-0.01567,-0.02542
-0.00454,-0.01336,-0.04902
-0.00749,0.00151,-0.04371
-0.00719,-0.01941,-0.05775
0.00495,0.01654,-0.02055
0.01945,-0.02486,-0.02268
-0.00778,-0.00142,-0.04355
0.00960,-0.02741,-0.01602
0.00517,-0.00408,-0.02394
0.00763,-0.03944,-0.02864
0.01886,-0.00687,-0.00840
0.00861,-0.02785,-0.03298
-0.01789,-0.01217,-0.01543
0.01793,-0.00703,-0.01483
0.00193,-0.03062,-0.03200
0.00537,-0.02148,-0.01678
-0.02310,-0.02106,-0.02237
0.01148,0.00427,-0.03531
0.01252,-0.02441,-0.01093
-0.00644,-0.03550,-0.00162
-0.00897,-0.03569,-0.01052
-0.00098,-0.03373,-0.04066
-0.00965,-0.01828,-0.01744
-0.05086,-0.04612,0.00709
-0.07146,-0.02171,0.02775
0.01414,-0.02505,-0.03352
0.07301,-0.02679,-0.05587
0.09268,-0.03640,-0.07285
0.00632,0.01928,-0.02546
0.00864,-0.01607,-0.03018
0.00532,0.00116,-0.04598
-0.00004,-0.02739,-0.02072
0.01085,-0.03119,-0.04588
-0.00599,-0.01035,-0.04538
0.00913,-0.03066,-0.02706
-0.00796,-0.03005,-0.01547
0.00311,-0.01947,-0.05156
-0.00253,-0.02449,-0.02286
0.00659,-0.00421,-0.02587
-0.00842,-0.02420,-0.01541
0.00381,0.00412,-0.04550
-0.00062,-0.02164,-0.02441
-0.00358,-0.00652,-0.00848
0.03502,-0.00226,-0.04553
-0.00283,-0.03631,-0.02635
0.00133,-0.02758,-0.02577
0.00552,-0.01591,-0.02526
-0.00524,-0.02452,-0.02491
0.02395,-0.03347,-0.01277
0.00192,-0.02476,-0.02981
0.00875,0.00705,-0.04206
-0.03250,-0.00008,-0.00323
0.00185,-0.01597,-0.02997
-0.00049,-0.01270,-0.01781
0.00094,-0.00734,-0.03663
-0.00614,-0.03943,-0.03490
0.02106,-0.01900,-0.02187
0.02018,-0.01329,-0.02849
0.01116,-0.01602,-0.02586
0.00854,-0.03031,-0.01327
0.00270,-0.02472,-0.02715
0.02606,-0.03950,-0.01807
0.00854,0.00696,-0.04588
0.00169,-0.02460,-0.02304
0.00444,0.00461,-0.02543
0.01904,0.00175,-0.01413
0.00304,-0.01045,-0.04207
-0.00143,-0.04502,-0.02082
0.01480,-0.03932,-0.01787
0.00330,-0.03053,-0.02449
0.00100,-0.01262,-0.01275
0.00348,-0.03916,-0.01782
-0.00748,-0.03343,-0.02844
-0.01128,-0.05082,-0.02226
-0.01863,-0.01546,-0.01816
0.01859,-0.02820,-0.04015
0.01711,0.01303,-0.03301
